"Entrez_ID"	"Gene_symbol"	"Gene_name"	"mRNA_size"	"Frag_count"	"FPM"	"FPKM"
100289092	"ATP2A1-AS1"	"ATP2A1 antisense RNA 1"	583	22	0.932882022	1.600140689
100289098	"GS1-124K5.4"	"uncharacterized LOC100289098"	540	76	3.222683349	5.967932127
100289137	"FAM95C"	"family with sequence similarity 95 member C"	2774	90	3.816335544	1.375751818
100289178	"GNG12-AS1"	"GNG12 antisense RNA 1"	2776	7	0.296826098	0.106925828
100289187	"TMEM225B"	"transmembrane protein 225B"	1666	0	0	0
100289211	"LINC00624"	"long intergenic non-protein coding RNA 624"	5564	29	1.22970812	0.221011524
100289255	"TMEM238L"	"transmembrane protein 238 like"	1648	52	2.20499387	1.337981717
100289274	"DNAJC3-DT"	"DNAJC3 divergent transcript"	2908	86	3.646720631	1.254030478
100289333	"LOC100289333"	"uncharacterized LOC100289333"	1517	1	0.042403728	0.027952359
100289341	"MAN1B1-DT"	"MAN1B1 divergent transcript"	1872	60	2.544223696	1.359093855
100289361	"LOC100289361"	"uncharacterized LOC100289361"	561	18	0.763267109	1.360547431
100289373	"UBAC2-AS1"	"UBAC2 antisense RNA 1"	1771	72	3.053068436	1.723923453
100289388	"KCTD21-AS1"	"KCTD21 antisense RNA 1"	1610	41	1.738552859	1.079846496
100289462	"DEFB4B"	"defensin beta 4B"	664	0	0	0
100289509	"KCNIP2-AS1"	"KCNIP2 antisense RNA 1"	850	4	0.169614913	0.199546957
100289580	"LOC100289580"	"uncharacterized LOC100289580"	4797	12	0.508844739	0.106075618
100289635	"ZNF605"	"zinc finger protein 605"	10824	798	33.83817516	3.126217217
100289650	"PSG8-AS1"	"PSG8 antisense RNA 1"	1873	0	0	0
100289673	"LINC01848"	"long intergenic non-protein coding RNA 1848"	518	0	0	0
100289678	"ZNF783"	"zinc finger family member 783"	4452	771	32.6932745	7.343502807
100293516	"ZNF587B"	"zinc finger protein 587B"	4576	266	11.27939172	2.464902037
100294362	"LOC100294362"	"uncharacterized LOC100294362"	3983	28	1.187304392	0.298092993
100294720	"NHEG1"	"neuroblastoma highly expressed 1"	1357	0	0	0
100302111	"MIR1184-1"	"microRNA 1184-1"	297	0	0	0
100302112	"MIR1284"	"microRNA 1284"	120	0	0	0
100302113	"MIR1200"	"microRNA 1200"	76	0	0	0
100302114	"MIR513C"	"microRNA 513c"	84	0	0	0
100302115	"MIR1468"	"microRNA 1468"	86	0	0	0
100302116	"MIR1265"	"microRNA 1265"	86	0	0	0
100302117	"MIR320B1"	"microRNA 320b-1"	79	0	0	0
100302118	"MIR1286"	"microRNA 1286"	111	0	0	0
100302119	"MIR1538"	"microRNA 1538"	61	0	0	0
100302121	"MIR1276"	"microRNA 1276"	83	0	0	0
100302122	"MIR1183"	"microRNA 1183"	89	0	0	0
100302123	"MIR1275"	"microRNA 1275"	80	0	0	0
100302124	"MIR1288"	"microRNA 1288"	75	0	0	0
100302125	"MIR1289-1"	"microRNA 1289-1"	144	2	0.084807457	0.58894067
100302126	"MIR1471"	"microRNA 1471"	57	0	0	0
100302127	"MIR1470"	"microRNA 1470"	61	0	0	0
100302128	"MIR1302-3"	"microRNA 1302-3"	138	0	0	0
100302129	"MIR1915"	"microRNA 1915"	80	0	0	0
100302130	"MIR1302-4"	"microRNA 1302-4"	150	0	0	0
100302132	"MIR1182"	"microRNA 1182"	97	0	0	0
100302133	"MIR1287"	"microRNA 1287"	90	0	0	0
100302134	"MIR1289-2"	"microRNA 1289-2"	111	0	0	0
100302135	"MIR320C1"	"microRNA 320c-1"	88	0	0	0
100302136	"MIR1252"	"microRNA 1252"	65	0	0	0
100302137	"MIR1914"	"microRNA 1914"	80	0	0	0
100302138	"MIR1292"	"microRNA 1292"	66	0	0	0
100302139	"MIR1537"	"microRNA 1537"	61	0	0	0
100302140	"MIR1302-6"	"microRNA 1302-6"	90	0	0	0
100302141	"MIR1913"	"microRNA 1913"	80	0	0	0
100302143	"MIR1248"	"microRNA 1248"	106	0	0	0
100302144	"MIR1912"	"microRNA 1912"	80	0	0	0
100302145	"MIR1247"	"microRNA 1247"	3119	5	0.212018641	0.06797648
100302146	"MIR1302-5"	"microRNA 1302-5"	150	0	0	0
100302148	"MIR1263"	"microRNA 1263"	86	0	0	0
100302149	"MIR1249"	"microRNA 1249"	112	0	0	0
100302150	"MIR1296"	"microRNA 1296"	112	0	0	0
100302152	"MIR548N"	"microRNA 548n"	75	0	0	0
100302153	"MIR1298"	"microRNA 1298"	112	0	0	0
100302155	"MIR1256"	"microRNA 1256"	119	0	0	0
100302156	"MIR1229"	"microRNA 1229"	69	1	0.042403728	0.614546787
100302157	"MIR1185-1"	"microRNA 1185-1"	86	0	0	0
100302158	"MIR1231"	"microRNA 1231"	92	0	0	0
100302159	"MIR548F3"	"microRNA 548f-3"	87	0	0	0
100302160	"MIR1233-1"	"microRNA 1233-1"	164	0	0	0
100302161	"MIR1205"	"microRNA 1205"	63	0	0	0
100302163	"MIR1278"	"microRNA 1278"	81	0	0	0
100302164	"MIR2113"	"microRNA 2113"	91	0	0	0
100302165	NA	NA	103	2	0.084807457	0.823373364
100302167	"MIR1299"	"microRNA 1299"	83	0	0	0
100302168	"MIR1257"	"microRNA 1257"	234	0	0	0
100302169	"MIR320D2"	"microRNA 320d-2"	48	0	0	0
100302172	"MIR1258"	"microRNA 1258"	73	0	0	0
100302174	"MIR1307"	"microRNA 1307"	149	0	0	0
100302175	"MIR1207"	"microRNA 1207"	87	0	0	0
100302177	"MIR1269A"	"microRNA 1269a"	105	0	0	0
100302178	"MIR1295A"	"microRNA 1295a"	79	0	0	0
100302179	"MIR1270"	"microRNA 1270"	83	0	0	0
100302181	"MIR1294"	"microRNA 1294"	142	0	0	0
100302183	"MIR1825"	"microRNA 1825"	53	0	0	0
100302184	"MIR1272"	"microRNA 1272"	129	0	0	0
100302185	"MIR1204"	"microRNA 1204"	67	0	0	0
100302186	"MIR548I3"	"microRNA 548i-3"	149	1	0.042403728	0.28458878
100302190	"MIR1976"	"microRNA 1976"	52	0	0	0
100302191	"MIR548I4"	"microRNA 548i-4"	77	0	0	0
100302192	"MIR548F1"	"microRNA 548f-1"	84	0	0	0
100302193	"MIR1255A"	"microRNA 1255a"	113	0	0	0
100302195	"MIR320C2"	"microRNA 320c-2"	50	0	0	0
100302196	"MIR1234"	"microRNA 1234"	80	0	0	0
100302197	"MIR1306"	"microRNA 1306"	109	0	0	0
100302201	"MIR1228"	"microRNA 1228"	73	0	0	0
100302202	"MIR1266"	"microRNA 1266"	113	0	0	0
100302203	"MIR1271"	"microRNA 1271"	86	0	0	0
100302204	"MIR548I1"	"microRNA 548i-1"	298	0	0	0
100302205	"MIR1283-2"	"microRNA 1283-2"	87	0	0	0
100302208	"MIR1253"	"microRNA 1253"	105	0	0	0
100302209	"MIR1185-2"	"microRNA 1185-2"	86	0	0	0
100302210	"MIR1909"	"microRNA 1909"	80	0	0	0
100302211	"MIR1203"	"microRNA 1203"	85	0	0	0
100302212	"MIR1324"	"microRNA 1324"	96	0	0	0
100302213	"MIR1181"	"microRNA 1181"	81	0	0	0
100302214	"MIR1277"	"microRNA 1277"	108	0	0	0
100302218	"MIR1285-1"	"microRNA 1285-1"	84	0	0	0
100302219	"MIR1245A"	"microRNA 1245a"	70	0	0	0
100302220	"MIR1293"	"microRNA 1293"	71	0	0	0
100302222	"MIR1911"	"microRNA 1911"	80	0	0	0
100302223	"MIR1302-8"	"microRNA 1302-8"	128	0	0	0
100302224	"MIR2110"	"microRNA 2110"	75	0	0	0
100302225	"MIR2053"	"microRNA 2053"	91	0	0	0
100302226	"MIR1238"	"microRNA 1238"	83	0	0	0
100302228	"MIR1261"	"microRNA 1261"	82	0	0	0
100302229	"MIR1250"	"microRNA 1250"	113	0	0	0
100302232	"MIR1226"	"microRNA 1226"	75	0	0	0
100302233	"MIR1268A"	"microRNA 1268a"	52	0	0	0
100302234	"MIR664A"	"microRNA 664a"	82	0	0	0
100302235	"MIR1179"	"microRNA 1179"	111	0	0	0
100302236	"MIR1260A"	"microRNA 1260a"	73	0	0	0
100302237	"MIR1281"	"microRNA 1281"	54	0	0	0
100302239	"MIR548F5"	"microRNA 548f-5"	86	0	0	0
100302240	"MIR1304"	"microRNA 1304"	91	8	0.339229826	3.727800288
100302242	"MIR1236"	"microRNA 1236"	612	0	0	0
100302243	"MIR1972-1"	"microRNA 1972-1"	308	0	0	0
100302246	"MIR1301"	"microRNA 1301"	112	0	0	0
100302250	"MIR1197"	"microRNA 1197"	110	0	0	0
100302251	"MIR1264"	"microRNA 1264"	112	0	0	0
100302254	"MIR1282"	"microRNA 1282"	101	0	0	0
100302255	"MIR1323"	"microRNA 1323"	73	0	0	0
100302256	"MIR1180"	"microRNA 1180"	69	0	0	0
100302257	"MIR1539"	"microRNA 1539"	50	0	0	0
100302258	"MIR1469"	"microRNA 1469"	47	0	0	0
100302259	"MIR1202"	"microRNA 1202"	83	0	0	0
100302263	"MIR1908"	"microRNA 1908"	80	0	0	0
100302265	"MIR1283-1"	"microRNA 1283-1"	87	0	0	0
100302268	"MIR1285-2"	"microRNA 1285-2"	88	0	0	0
100302270	"MIR1305"	"microRNA 1305"	86	0	0	0
100302273	NA	NA	97	3	0.127211185	1.311455514
100302274	"MIR1178"	"microRNA 1178"	91	0	0	0
100302275	"MIR548L"	"microRNA 548l"	86	1	0.042403728	0.493066608
100302276	"MIR1290"	"microRNA 1290"	78	0	0	0
100302277	"MIR548I2"	"microRNA 548i-2"	149	0	0	0
100302278	"MIR1302-2"	"microRNA 1302-2"	552	1	0.042403728	0.076818348
100302279	"MIR1262"	"microRNA 1262"	93	0	0	0
100302280	"MIR1237"	"microRNA 1237"	102	0	0	0
100302281	"MIR1208"	"microRNA 1208"	73	0	0	0
100302283	"MIR1227"	"microRNA 1227"	88	2	0.084807457	0.963721097
100302284	"MIR1303"	"microRNA 1303"	86	0	0	0
100302286	"MIR1267"	"microRNA 1267"	78	0	0	0
100302287	"MIR548H3"	"microRNA 548h-3"	118	0	0	0
100302288	"MIR548P"	"microRNA 548p"	84	0	0	0
100302289	"MIR1251"	"microRNA 1251"	84	0	0	0
100302290	"MIR1973"	"microRNA 1973"	1445	0	0	0
100302401	"RASAL2-AS1"	"RASAL2 antisense RNA 1"	2356	23	0.97528575	0.413958298
100302640	"LINC00882"	"long intergenic non-protein coding RNA 882"	3882	9	0.381633554	0.098308489
100302652	"GPR75-ASB3"	"GPR75-ASB3 readthrough"	4726	2	0.084807457	0.01794487
100302691	"LINC00184"	"long intergenic non-protein coding RNA 184"	2270	3	0.127211185	0.05604017
100302692	"FTX"	"FTX transcript, XIST regulator (non-protein coding)"	6132	89	3.773931816	0.615448763
100302736	"TMED7-TICAM2"	"TMED7-TICAM2 readthrough"	3865	0	0	0
100302743	"SNORA80B"	"small nucleolar RNA, H/ACA box 80B"	136	1	0.042403728	0.31179212
100302746	"NCRUPAR"	"non-protein coding RNA, upstream of F2R/PAR1"	99	0	0	0
100303453	"TSNAX-DISC1"	"TSNAX-DISC1 readthrough (NMD candidate)"	3890	3	0.127211185	0.032702104
100303491	"ZEB2-AS1"	"ZEB2 antisense RNA 1"	2579	0	0	0
100303728	"SLC25A5-AS1"	"SLC25A5 antisense RNA 1"	3065	16	0.678459652	0.221357146
100303755	"PET117"	"PET117 homolog"	1528	215	9.116801578	5.96649318
100306951	"PITPNA-AS1"	"PITPNA antisense RNA 1"	542	46	1.9505715	3.598840407
100309464	"OTX2-AS1"	"OTX2 antisense RNA 1 (head to head)"	3118	21	0.890478294	0.285592782
100310846	"ANKRD61"	"ankyrin repeat domain 61"	1257	38	1.611341674	1.281894729
100313769	"MIR320B2"	"microRNA 320b-2"	138	0	0	0
100313770	"MIR548K"	"microRNA 548k"	116	0	0	0
100313771	"MIR548F2"	"microRNA 548f-2"	98	0	0	0
100313772	"MIR548M"	"microRNA 548m"	86	0	0	0
100313773	"MIR548H2"	"microRNA 548h-2"	88	0	0	0
100313774	"MIR302E"	"microRNA 302e"	72	0	0	0
100313777	"MIR670"	"microRNA 670"	98	0	0	0
100313778	"MIR759"	"microRNA 759"	96	0	0	0
100313779	"MIR2117"	"microRNA 2117"	80	0	0	0
100313780	"MIR2278"	"microRNA 2278"	96	0	0	0
100313781	"MIR718"	"microRNA 718"	76	0	0	0
100313822	"MIR513B"	"microRNA 513b"	84	0	0	0
100313824	"MIR663B"	"microRNA 663b"	115	0	0	0
100313829	"MIR548O"	"microRNA 548o"	114	0	0	0
100313830	"MIR548H1"	"microRNA 548h-1"	102	0	0	0
100313835	"MIR1255B2"	"microRNA 1255b-2"	67	0	0	0
100313837	"MIR762"	"microRNA 762"	83	0	0	0
100313838	"MIR764"	"microRNA 764"	85	0	0	0
100313839	"MIR2114"	"microRNA 2114"	110	0	0	0
100313840	"MIR2115"	"microRNA 2115"	100	0	0	0
100313841	"MIR548Q"	"microRNA 548q"	100	0	0	0
100313842	"MIR2276"	"microRNA 2276"	89	0	0	0
100313843	"MIR711"	"microRNA 711"	76	0	0	0
100313884	"MIR548H4"	"microRNA 548h-4"	111	0	0	0
100313886	"MIR2116"	"microRNA 2116"	80	0	0	0
100313887	"MIR2277"	"microRNA 2277"	93	0	0	0
100313892	"MIR761"	"microRNA 761"	70	0	0	0
100313895	"MIR548F4"	"microRNA 548f-4"	105	0	0	0
100313896	"MIR320D1"	"microRNA 320d-1"	48	0	0	0
100313914	"MIR548J"	"microRNA 548j"	112	0	0	0
100313921	"MIR548E"	"microRNA 548e"	88	0	0	0
100313923	"MIR449C"	"microRNA 449c"	92	0	0	0
100313938	"MIR548G"	"microRNA 548g"	89	0	0	0
100316868	"HOTTIP"	"HOXA distal transcript antisense RNA"	5016	19	0.805670837	0.160620183
100316904	"SAP25"	"Sin3A associated protein 25"	1388	7	0.296826098	0.213851656
100329135	"TRPC5OS"	"TRPC5 opposite strand"	2945	1	0.042403728	0.014398549
100337591	"SNORA70F"	"small nucleolar RNA, H/ACA box 70F"	135	1	0.042403728	0.314101691
100337616	"CSN1S2BP"	"casein alpha s2-like B, pseudogene"	667	0	0	0
100359394	"LINC00102"	"long intergenic non-protein coding RNA 102"	2680	1	0.042403728	0.015822287
100379132	"SNORA70G"	"small nucleolar RNA, H/ACA box 70G"	142	0	0	0
100379141	"SNORA70D"	"small nucleolar RNA, H/ACA box 70D"	135	0	0	0
100379174	"MACROD2-AS1"	"MACROD2 antisense RNA 1"	1781	0	0	0
100379224	"LOC100379224"	"uncharacterized LOC100379224"	3488	20	0.848074565	0.243140644
100379249	"BOK-AS1"	"BOK antisense RNA 1"	643	6	0.25442237	0.395680202
100379250	"SNORA70E"	"small nucleolar RNA, H/ACA box 70E"	135	0	0	0
100379251	"NPPA-AS1"	"NPPA antisense RNA 1"	1427	40	1.696149131	1.188611865
100379345	"MIR181A2HG"	"MIR181A2 host gene"	662	16	0.678459652	1.024863523
100379661	"GRIK1-AS2"	"GRIK1 antisense RNA 2"	1402	0	0	0
100381270	"ZBED6"	"zinc finger BED-type containing 6"	4250	343	14.5444788	3.422230305
100419583	"LOC100419583"	"ring finger protein 4 pseudogene"	5698	445	18.86965908	3.31162848
100419743	"DBET"	"D4Z4 binding element transcript (non-protein coding)"	3363	3	0.127211185	0.037826698
100420587	"LOC100420587"	"SHC binding and spindle associated 1 pseudogene"	3999	14	0.593652196	0.148450161
100422737	"LINC02532"	"long intergenic non-protein coding RNA 2532"	4199	2	0.084807457	0.02019706
100422821	"MIR1273C"	"microRNA 1273c"	77	0	0	0
100422823	"MIR4300"	"microRNA 4300"	96	0	0	0
100422824	"MIR3128"	"microRNA 3128"	66	0	0	0
100422826	"MIR4274"	"microRNA 4274"	91	0	0	0
100422827	"MIR3160-1"	"microRNA 3160-1"	85	0	0	0
100422828	"MIR4287"	"microRNA 4287"	78	0	0	0
100422829	"MIR4319"	"microRNA 4319"	85	0	0	0
100422830	"MIR3171"	"microRNA 3171"	74	0	0	0
100422833	"MIR3188"	"microRNA 3188"	85	1	0.042403728	0.498867391
100422835	"MIR3183"	"microRNA 3183"	252	0	0	0
100422837	"MIR1193"	"microRNA 1193"	113	0	0	0
100422838	"MIR3195"	"microRNA 3195"	84	0	0	0
100422841	"MIR3174"	"microRNA 3174"	87	0	0	0
100422842	"MIR3074"	"microRNA 3074"	85	1	0.042403728	0.498867391
100422843	"MIR4293"	"microRNA 4293"	78	0	0	0
100422846	"MIR3164"	"microRNA 3164"	83	0	0	0
100422847	"MIR514B"	"microRNA 514b"	80	0	0	0
100422849	"MIR548T"	"microRNA 548t"	74	0	0	0
100422850	"MIR548V"	"microRNA 548v"	80	0	0	0
100422851	"MIR4316"	"microRNA 4316"	71	0	0	0
100422852	"MIR4259"	"microRNA 4259"	101	0	0	0
100422853	"MIR3182"	"microRNA 3182"	63	0	0	0
100422854	"MIR3187"	"microRNA 3187"	70	0	0	0
100422855	"MIR4301"	"microRNA 4301"	66	0	0	0
100422856	"MIR3123"	"microRNA 3123"	75	0	0	0
100422857	"MIR4318"	"microRNA 4318"	81	0	0	0
100422858	"MIR4285"	"microRNA 4285"	85	0	0	0
100422859	"MIR3136"	"microRNA 3136"	78	0	0	0
100422860	"MIR4292"	"microRNA 4292"	67	5	0.212018641	3.164457334
100422861	"MIR4306"	"microRNA 4306"	91	0	0	0
100422862	"MIR548S"	"microRNA 548s"	82	0	0	0
100422863	"MIR4265"	"microRNA 4265"	99	0	0	0
100422864	"MIR544B"	"microRNA 544b"	78	0	0	0
100422866	"MIR3115"	"microRNA 3115"	68	0	0	0
100422867	"MIR378C"	"microRNA 378c"	81	0	0	0
100422868	"MIR4270"	"microRNA 4270"	70	0	0	0
100422869	"MIR3152"	"microRNA 3152"	74	0	0	0
100422870	"MIR3180-1"	"microRNA 3180-1"	564	0	0	0
100422871	"MIR3117"	"microRNA 3117"	111	0	0	0
100422873	"MIR4297"	"microRNA 4297"	76	0	0	0
100422874	"MIR4279"	"microRNA 4279"	58	0	0	0
100422875	"MIR3192"	"microRNA 3192"	112	3	0.127211185	1.13581415
100422876	"MIR3148"	"microRNA 3148"	77	0	0	0
100422878	"MIR3168"	"microRNA 3168"	82	0	0	0
100422879	"MIR3124"	"microRNA 3124"	67	0	0	0
100422880	"MIR3162"	"microRNA 3162"	82	0	0	0
100422881	"MIR3170"	"microRNA 3170"	77	0	0	0
100422883	"MIR4325"	"microRNA 4325"	90	0	0	0
100422884	"MIR548U"	"microRNA 548u"	81	0	0	0
100422887	"MIR4280"	"microRNA 4280"	76	0	0	0
100422888	"MIR4264"	"microRNA 4264"	66	0	0	0
100422889	"MIR3194"	"microRNA 3194"	73	0	0	0
100422891	"MIR4327"	"microRNA 4327"	85	0	0	0
100422892	"MIR3157"	"microRNA 3157"	85	0	0	0
100422893	"MIR3154"	"microRNA 3154"	112	0	0	0
100422894	"MIR4260"	"microRNA 4260"	67	0	0	0
100422895	"MIR4294"	"microRNA 4294"	76	0	0	0
100422896	"MIR3140"	"microRNA 3140"	90	0	0	0
100422898	"MIR4255"	"microRNA 4255"	72	0	0	0
100422899	"MIR3190"	"microRNA 3190"	80	0	0	0
100422900	"MIR3158-1"	"microRNA 3158-1"	81	0	0	0
100422901	"MIR3135A"	"microRNA 3135a"	77	0	0	0
100422902	"MIR3116-1"	"microRNA 3116-1"	74	0	0	0
100422903	"MIR4288"	"microRNA 4288"	67	0	0	0
100422904	"MIR3193"	"microRNA 3193"	55	0	0	0
100422905	"MIR4311"	"microRNA 4311"	200	0	0	0
100422907	"MIR3156-2"	"microRNA 3156-2"	77	0	0	0
100422908	"MIR3129"	"microRNA 3129"	76	0	0	0
100422909	"MIR4295"	"microRNA 4295"	85	0	0	0
100422911	"MIR500B"	"microRNA 500b"	79	0	0	0
100422912	"MIR3200"	"microRNA 3200"	110	0	0	0
100422913	"MIR320E"	"microRNA 320e"	112	2	0.084807457	0.757209433
100422914	"MIR4253"	"microRNA 4253"	68	0	0	0
100422916	"MIR3201"	"microRNA 3201"	52	0	0	0
100422917	"MIR4283-1"	"microRNA 4283-1"	160	0	0	0
100422918	"MIR3167"	"microRNA 3167"	85	0	0	0
100422920	"MIR548X"	"microRNA 548x"	75	0	0	0
100422921	"MIR3149"	"microRNA 3149"	112	0	0	0
100422923	"MIR548W"	"microRNA 548w"	74	0	0	0
100422924	"MIR4303"	"microRNA 4303"	66	0	0	0
100422925	"MIR4322"	"microRNA 4322"	73	0	0	0
100422926	"MIR3137"	"microRNA 3137"	75	0	0	0
100422927	"MIR4291"	"microRNA 4291"	65	0	0	0
100422928	"MIR3127"	"microRNA 3127"	111	0	0	0
100422929	"MIR4261"	"microRNA 4261"	58	0	0	0
100422930	"MIR4330"	"microRNA 4330"	105	0	0	0
100422931	"MIR4304"	"microRNA 4304"	62	0	0	0
100422933	"MIR378B"	"microRNA 378b"	109	0	0	0
100422934	"MIR3143"	"microRNA 3143"	63	0	0	0
100422936	"MIR3153"	"microRNA 3153"	82	0	0	0
100422938	"MIR3142"	"microRNA 3142"	82	0	0	0
100422939	"MIR3147"	"microRNA 3147"	66	0	0	0
100422940	"MIR4305"	"microRNA 4305"	102	0	0	0
100422942	"MIR3133"	"microRNA 3133"	78	0	0	0
100422943	"MIR3189"	"microRNA 3189"	73	3	0.127211185	1.74261897
100422944	"MIR3186"	"microRNA 3186"	85	0	0	0
100422945	"MIR4326"	"microRNA 4326"	59	0	0	0
100422947	"MIR3122"	"microRNA 3122"	73	0	0	0
100422948	"MIR4284"	"microRNA 4284"	81	0	0	0
100422949	"MIR3118-2"	"microRNA 3118-2"	300	0	0	0
100422950	"MIR3141"	"microRNA 3141"	61	0	0	0
100422951	"MIR3144"	"microRNA 3144"	79	0	0	0
100422952	"MIR4271"	"microRNA 4271"	67	0	0	0
100422953	"MIR3165"	"microRNA 3165"	75	0	0	0
100422954	"MIR4309"	"microRNA 4309"	83	0	0	0
100422955	"MIR4273"	"microRNA 4273"	84	0	0	0
100422957	"MIR3131"	"microRNA 3131"	63	2	0.084807457	1.346150104
100422959	"MIR4268"	"microRNA 4268"	64	0	0	0
100422960	"MIR3179-1"	"microRNA 3179-1"	1180	2	0.084807457	0.071870726
100422962	"MIR4281"	"microRNA 4281"	62	0	0	0
100422963	"MIR4290"	"microRNA 4290"	95	0	0	0
100422965	"MIR4263"	"microRNA 4263"	83	0	0	0
100422966	"MIR4277"	"microRNA 4277"	84	0	0	0
100422967	"MIR3146"	"microRNA 3146"	79	0	0	0
100422969	"MIR2909"	"microRNA 2909"	138	0	0	0
100422970	NA	NA	86	1	0.042403728	0.493066608
100422971	"MIR4312"	"microRNA 4312"	76	0	0	0
100422972	"MIR3181"	"microRNA 3181"	73	0	0	0
100422973	"MIR3169"	"microRNA 3169"	83	0	0	0
100422974	"MIR3178"	"microRNA 3178"	84	0	0	0
100422975	"MIR4252"	"microRNA 4252"	63	0	0	0
100422978	"MIR3185"	"microRNA 3185"	68	1	0.042403728	0.623584239
100422979	"MIR4324"	"microRNA 4324"	72	0	0	0
100422980	"MIR4323"	"microRNA 4323"	69	0	0	0
100422981	"MIR3173"	"microRNA 3173"	68	0	0	0
100422982	"MIR4286"	"microRNA 4286"	93	0	0	0
100422983	"MIR4314"	"microRNA 4314"	92	0	0	0
100422984	"MIR4308"	"microRNA 4308"	81	0	0	0
100422986	"MIR3125"	"microRNA 3125"	78	0	0	0
100422987	"MIR3202-1"	"microRNA 3202-1"	81	0	0	0
100422988	"MIR3156-1"	"microRNA 3156-1"	75	0	0	0
100422989	"MIR3155A"	"microRNA 3155a"	82	0	0	0
100422990	"MIR3134"	"microRNA 3134"	74	0	0	0
100422991	"MIR1260B"	"microRNA 1260b"	108	0	0	0
100422992	"MIR3151"	"microRNA 3151"	76	0	0	0
100422994	"MIR4267"	"microRNA 4267"	82	0	0	0
100422995	"MIR3175"	"microRNA 3175"	77	0	0	0
100422996	"MIR4262"	"microRNA 4262"	54	0	0	0
100422997	"MIR4257"	"microRNA 4257"	86	0	0	0
100423000	"MIR3161"	"microRNA 3161"	77	0	0	0
100423001	"MIR3145"	"microRNA 3145"	82	0	0	0
100423002	"MIR3130-2"	"microRNA 3130-2"	75	0	0	0
100423003	"MIR3184"	"microRNA 3184"	94	0	0	0
100423005	"MIR4282"	"microRNA 4282"	67	0	0	0
100423008	"MIR3118-1"	"microRNA 3118-1"	152	0	0	0
100423009	"MIR4329"	"microRNA 4329"	71	0	0	0
100423010	"MIR3119-2"	"microRNA 3119-2"	85	0	0	0
100423011	"MIR3138"	"microRNA 3138"	82	0	0	0
100423012	"MIR3177"	"microRNA 3177"	82	0	0	0
100423013	"MIR4310"	"microRNA 4310"	57	0	0	0
100423014	"MIR3196"	"microRNA 3196"	64	0	0	0
100423015	"MIR4289"	"microRNA 4289"	70	0	0	0
100423016	"MIR3159"	"microRNA 3159"	74	0	0	0
100423017	"MIR3139"	"microRNA 3139"	76	0	0	0
