"ENTREZ_GENE_ID","Original ID","Value","Gene Name","Species"
"112483","SAT2","","spermidine/spermine N1-acetyltransferase family member 2(SAT2)","Homo sapiens"
"112487","DTD2","","D-aminoacyl-tRNA deacylase 2(DTD2)","Homo sapiens"
"112495","GTF3C6","","general transcription factor IIIC subunit 6(GTF3C6)","Homo sapiens"
"112574","SNX18","","sorting nexin 18(SNX18)","Homo sapiens"
"112609","MRAP2","","melanocortin 2 receptor accessory protein 2(MRAP2)","Homo sapiens"
"112611","RWDD2A","","RWD domain containing 2A(RWDD2A)","Homo sapiens"
"112616","CMTM7","","CKLF like MARVEL transmembrane domain containing 7(CMTM7)","Homo sapiens"
"112714","TUBA3E","","tubulin alpha 3e(TUBA3E)","Homo sapiens"
"112724","RDH13","","retinol dehydrogenase 13(RDH13)","Homo sapiens"
"112744","IL17F","","interleukin 17F(IL17F)","Homo sapiens"
"112752","IFT43","","intraflagellar transport 43(IFT43)","Homo sapiens"
"112755","STX1B","","syntaxin 1B(STX1B)","Homo sapiens"
"112802","KRT71","","keratin 71(KRT71)","Homo sapiens"
"112817","HOGA1","","4-hydroxy-2-oxoglutarate aldolase 1(HOGA1)","Homo sapiens"
"112840","WDR89","","WD repeat domain 89(WDR89)","Homo sapiens"
"112849","L3HYPDH","","trans-L-3-hydroxyproline dehydratase(L3HYPDH)","Homo sapiens"
"112858","TP53RK","","TP53 regulating kinase(TP53RK)","Homo sapiens"
"112885","PHF21B","","PHD finger protein 21B(PHF21B)","Homo sapiens"
"112936","VPS26B","","VPS26 retromer complex component B(VPS26B)","Homo sapiens"
"112937","GLB1L3","","galactosidase beta 1 like 3(GLB1L3)","Homo sapiens"
"112939","NACC1","","nucleus accumbens associated 1(NACC1)","Homo sapiens"
"112950","MED8","","mediator complex subunit 8(MED8)","Homo sapiens"
"112970","KTI12","","KTI12 chromatin associated homolog(KTI12)","Homo sapiens"
"113000","RPUSD1","","RNA pseudouridine synthase domain containing 1(RPUSD1)","Homo sapiens"
"113026","PLCD3","","phospholipase C delta 3(PLCD3)","Homo sapiens"
"113091","PTH2","","parathyroid hormone 2(PTH2)","Homo sapiens"
"113115","MTFR2","","mitochondrial fission regulator 2(MTFR2)","Homo sapiens"
"113130","CDCA5","","cell division cycle associated 5(CDCA5)","Homo sapiens"
"113146","AHNAK2","","AHNAK nucleoprotein 2(AHNAK2)","Homo sapiens"
"113157","RPLP0P2","","ribosomal protein lateral stalk subunit P0 pseudogene 2(RPLP0P2)","Homo sapiens"
"113174","SAAL1","","serum amyloid A like 1(SAAL1)","Homo sapiens"
"113177","IZUMO4","","IZUMO family member 4(IZUMO4)","Homo sapiens"
"113178","SCAMP4","","secretory carrier membrane protein 4(SCAMP4)","Homo sapiens"
"113179","ADAT3","","adenosine deaminase tRNA specific 3(ADAT3)","Homo sapiens"
"113189","CHST14","","carbohydrate sulfotransferase 14(CHST14)","Homo sapiens"
"113220","KIF12","","kinesin family member 12(KIF12)","Homo sapiens"
"113235","SLC46A1","","solute carrier family 46 member 1(SLC46A1)","Homo sapiens"
"113246","C12orf57","","chromosome 12 open reading frame 57(C12orf57)","Homo sapiens"
"113251","LARP4","","La ribonucleoprotein 4(LARP4)","Homo sapiens"
"113263","GLCCI1","","glucocorticoid induced 1(GLCCI1)","Homo sapiens"
"113277","TMEM106A","","transmembrane protein 106A(TMEM106A)","Homo sapiens"
"113278","SLC52A3","","solute carrier family 52 member 3(SLC52A3)","Homo sapiens"
"113402","SFT2D1","","SFT2 domain containing 1(SFT2D1)","Homo sapiens"
"113419","TEX261","","testis expressed 261(TEX261)","Homo sapiens"
"113444","SMIM12","","small integral membrane protein 12(SMIM12)","Homo sapiens"
"113452","TMEM54","","transmembrane protein 54(TMEM54)","Homo sapiens"
"113457","TUBA3D","","tubulin alpha 3d(TUBA3D)","Homo sapiens"
"113510","HELQ","","helicase, POLQ like(HELQ)","Homo sapiens"
"113540","CMTM1","","CKLF like MARVEL transmembrane domain containing 1(CMTM1)","Homo sapiens"
"113612","CYP2U1","","cytochrome P450 family 2 subfamily U member 1(CYP2U1)","Homo sapiens"
"113622","ADPRHL1","","ADP-ribosylhydrolase like 1(ADPRHL1)","Homo sapiens"
"113675","SDSL","","serine dehydratase like(SDSL)","Homo sapiens"
"113691","TUBA3FP","","tubulin alpha 3f pseudogene(TUBA3FP)","Homo sapiens"
"113730","KLHDC7B","","kelch domain containing 7B(KLHDC7B)","Homo sapiens"
"113791","PIK3IP1","","phosphoinositide-3-kinase interacting protein 1(PIK3IP1)","Homo sapiens"
"113802","HENMT1","","HEN methyltransferase 1(HENMT1)","Homo sapiens"
"113828","FAM83F","","family with sequence similarity 83 member F(FAM83F)","Homo sapiens"
"113829","SLC35A4","","solute carrier family 35 member A4(SLC35A4)","Homo sapiens"
"113835","ZNF257","","zinc finger protein 257(ZNF257)","Homo sapiens"
"113878","DTX2","","deltex E3 ubiquitin ligase 2(DTX2)","Homo sapiens"
"114026","ZIM3","","zinc finger imprinted 3(ZIM3)","Homo sapiens"
"114034","TOE1","","target of EGR1, exonuclease(TOE1)","Homo sapiens"
"114036","LINC00310","","long intergenic non-protein coding RNA 310(LINC00310)","Homo sapiens"
"114038","LINC00313","","long intergenic non-protein coding RNA 313(LINC00313)","Homo sapiens"
"114044","MCM3AP-AS1","","MCM3AP antisense RNA 1(MCM3AP-AS1)","Homo sapiens"
"114088","TRIM9","","tripartite motif containing 9(TRIM9)","Homo sapiens"
"114112","TXNRD3","","thioredoxin reductase 3(TXNRD3)","Homo sapiens"
"114131","UCN3","","urocortin 3(UCN3)","Homo sapiens"
"114132","SIGLEC11","","sialic acid binding Ig like lectin 11(SIGLEC11)","Homo sapiens"
"114134","SLC2A13","","solute carrier family 2 member 13(SLC2A13)","Homo sapiens"
"114294","LACTB","","lactamase beta(LACTB)","Homo sapiens"
"114327","EFHC1","","EF-hand domain containing 1(EFHC1)","Homo sapiens"
"114335","CGB1","","chorionic gonadotropin subunit beta 1(CGB1)","Homo sapiens"
"114336","CGB2","","chorionic gonadotropin subunit beta 2(CGB2)","Homo sapiens"
"114548","NLRP3","","NLR family pyrin domain containing 3(NLRP3)","Homo sapiens"
"114569","MAL2","","mal, T cell differentiation protein 2(MAL2)","Homo sapiens"
"114571","SLC22A9","","solute carrier family 22 member 9(SLC22A9)","Homo sapiens"
"114599","SNORD15B","","small nucleolar RNA, C/D box 15B(SNORD15B)","Homo sapiens"
"114609","TIRAP","","TIR domain containing adaptor protein(TIRAP)","Homo sapiens"
"114614","MIR155HG","","MIR155 host gene(MIR155HG)","Homo sapiens"
"114625","ERMAP","","erythroblast membrane associated protein (Scianna blood group)(ERMAP)","Homo sapiens"
"114659","LRRC37B","","leucine rich repeat containing 37B(LRRC37B)","Homo sapiens"
"114757","CYGB","","cytoglobin(CYGB)","Homo sapiens"
"114769","CARD16","","caspase recruitment domain family member 16(CARD16)","Homo sapiens"
"114770","PGLYRP2","","peptidoglycan recognition protein 2(PGLYRP2)","Homo sapiens"
"114771","PGLYRP3","","peptidoglycan recognition protein 3(PGLYRP3)","Homo sapiens"
"114780","PKD1L2","","polycystin 1 like 2 (gene/pseudogene)(PKD1L2)","Homo sapiens"
"114781","BTBD9","","BTB domain containing 9(BTBD9)","Homo sapiens"
"114783","LMTK3","","lemur tyrosine kinase 3(LMTK3)","Homo sapiens"
"114784","CSMD2","","CUB and Sushi multiple domains 2(CSMD2)","Homo sapiens"
"114785","MBD6","","methyl-CpG binding domain protein 6(MBD6)","Homo sapiens"
"114786","XKR4","","XK related 4(XKR4)","Homo sapiens"
"114787","GPRIN1","","G protein regulated inducer of neurite outgrowth 1(GPRIN1)","Homo sapiens"
"114788","CSMD3","","CUB and Sushi multiple domains 3(CSMD3)","Homo sapiens"
"114789","SLC25A25","","solute carrier family 25 member 25(SLC25A25)","Homo sapiens"
"114790","STK11IP","","serine/threonine kinase 11 interacting protein(STK11IP)","Homo sapiens"
"114791","TUBGCP5","","tubulin gamma complex component 5(TUBGCP5)","Homo sapiens"
"114792","KLHL32","","kelch like family member 32(KLHL32)","Homo sapiens"
"114793","FMNL2","","formin like 2(FMNL2)","Homo sapiens"
"114794","ELFN2","","extracellular leucine rich repeat and fibronectin type III domain containing 2(ELFN2)","Homo sapiens"
"114795","TMEM132B","","transmembrane protein 132B(TMEM132B)","Homo sapiens"
"114796","PSMG3-AS1","","PSMG3 antisense RNA 1(PSMG3-AS1)","Homo sapiens"
"114798","SLITRK1","","SLIT and NTRK like family member 1(SLITRK1)","Homo sapiens"
"114799","ESCO1","","establishment of sister chromatid cohesion N-acetyltransferase 1(ESCO1)","Homo sapiens"
"114800","CCDC85A","","coiled-coil domain containing 85A(CCDC85A)","Homo sapiens"
"114801","TMEM200A","","transmembrane protein 200A(TMEM200A)","Homo sapiens"
"114803","MYSM1","","Myb like, SWIRM and MPN domains 1(MYSM1)","Homo sapiens"
"114804","RNF157","","ring finger protein 157(RNF157)","Homo sapiens"
"114805","GALNT13","","polypeptide N-acetylgalactosaminyltransferase 13(GALNT13)","Homo sapiens"
"114814","GNRHR2","","gonadotropin releasing hormone receptor 2 (pseudogene)(GNRHR2)","Homo sapiens"
"114815","SORCS1","","sortilin related VPS10 domain containing receptor 1(SORCS1)","Homo sapiens"
"114818","KLHL29","","kelch like family member 29(KLHL29)","Homo sapiens"
"114819","CROCCP3","","CROCC pseudogene 3(CROCCP3)","Homo sapiens"
"114821","SCAND3","","SCAN domain containing 3(SCAND3)","Homo sapiens"
"114822","RHPN1","","rhophilin Rho GTPase binding protein 1(RHPN1)","Homo sapiens"
"114823","LENG8","","leukocyte receptor cluster member 8(LENG8)","Homo sapiens"
"114824","PNMA5","","PNMA family member 5(PNMA5)","Homo sapiens"
"114825","PWWP2A","","PWWP domain containing 2A(PWWP2A)","Homo sapiens"
"114826","SMYD4","","SET and MYND domain containing 4(SMYD4)","Homo sapiens"
"114827","FHAD1","","forkhead associated phosphopeptide binding domain 1(FHAD1)","Homo sapiens"
"114836","SLAMF6","","SLAM family member 6(SLAMF6)","Homo sapiens"
"114876","OSBPL1A","","oxysterol binding protein like 1A(OSBPL1A)","Homo sapiens"
"114879","OSBPL5","","oxysterol binding protein like 5(OSBPL5)","Homo sapiens"
"114880","OSBPL6","","oxysterol binding protein like 6(OSBPL6)","Homo sapiens"
"114881","OSBPL7","","oxysterol binding protein like 7(OSBPL7)","Homo sapiens"
"114882","OSBPL8","","oxysterol binding protein like 8(OSBPL8)","Homo sapiens"
"114883","OSBPL9","","oxysterol binding protein like 9(OSBPL9)","Homo sapiens"
"114884","OSBPL10","","oxysterol binding protein like 10(OSBPL10)","Homo sapiens"
"114885","OSBPL11","","oxysterol binding protein like 11(OSBPL11)","Homo sapiens"
"114897","C1QTNF1","","C1q and TNF related 1(C1QTNF1)","Homo sapiens"
"114898","C1QTNF2","","C1q and TNF related 2(C1QTNF2)","Homo sapiens"
"114899","C1QTNF3","","C1q and TNF related 3(C1QTNF3)","Homo sapiens"
"114900","C1QTNF4","","C1q and TNF related 4(C1QTNF4)","Homo sapiens"
"114902","C1QTNF5","","C1q and TNF related 5(C1QTNF5)","Homo sapiens"
"114904","C1QTNF6","","C1q and TNF related 6(C1QTNF6)","Homo sapiens"
"114905","C1QTNF7","","C1q and TNF related 7(C1QTNF7)","Homo sapiens"
"114907","FBXO32","","F-box protein 32(FBXO32)","Homo sapiens"
"114908","TMEM123","","transmembrane protein 123(TMEM123)","Homo sapiens"
"114915","EPB41L4A-AS1","","EPB41L4A antisense RNA 1(EPB41L4A-AS1)","Homo sapiens"
"114926","SMIM19","","small integral membrane protein 19(SMIM19)","Homo sapiens"
"114928","GPRASP2","","G protein-coupled receptor associated sorting protein 2(GPRASP2)","Homo sapiens"
"114932","MRFAP1L1","","Morf4 family associated protein 1 like 1(MRFAP1L1)","Homo sapiens"
"114960","TSGA13","","testis specific 13(TSGA13)","Homo sapiens"
"114971","PTPMT1","","protein tyrosine phosphatase mitochondrial 1(PTPMT1)","Homo sapiens"
"114984","FLYWCH2","","FLYWCH family member 2(FLYWCH2)","Homo sapiens"
"114987","WDR31","","WD repeat domain 31(WDR31)","Homo sapiens"
"114990","VASN","","vasorin(VASN)","Homo sapiens"
"114991","ZNF618","","zinc finger protein 618(ZNF618)","Homo sapiens"
"115019","SLC26A9","","solute carrier family 26 member 9(SLC26A9)","Homo sapiens"
"115024","NT5C3B","","5'-nucleotidase, cytosolic IIIB(NT5C3B)","Homo sapiens"
"115098","CCDC124","","coiled-coil domain containing 124(CCDC124)","Homo sapiens"
"115106","HAUS1","","HAUS augmin like complex subunit 1(HAUS1)","Homo sapiens"
"115111","SLC26A7","","solute carrier family 26 member 7(SLC26A7)","Homo sapiens"
"115196","ZNF554","","zinc finger protein 554(ZNF554)","Homo sapiens"
"115201","ATG4A","","autophagy related 4A cysteine peptidase(ATG4A)","Homo sapiens"
"115207","KCTD12","","potassium channel tetramerization domain containing 12(KCTD12)","Homo sapiens"
"115209","OMA1","","OMA1 zinc metallopeptidase(OMA1)","Homo sapiens"
"115265","DDIT4L","","DNA damage inducible transcript 4 like(DDIT4L)","Homo sapiens"
"115273","RAB42","","RAB42, member RAS oncogene family(RAB42)","Homo sapiens"
"115286","SLC25A26","","solute carrier family 25 member 26(SLC25A26)","Homo sapiens"
"115290","FBXO17","","F-box protein 17(FBXO17)","Homo sapiens"
"115294","PCMTD1","","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1(PCMTD1)","Homo sapiens"
"115330","GPR146","","G protein-coupled receptor 146(GPR146)","Homo sapiens"
"115350","FCRL1","","Fc receptor like 1(FCRL1)","Homo sapiens"
"115352","FCRL3","","Fc receptor like 3(FCRL3)","Homo sapiens"
"115353","LRRC42","","leucine rich repeat containing 42(LRRC42)","Homo sapiens"
"115361","GBP4","","guanylate binding protein 4(GBP4)","Homo sapiens"
"115362","GBP5","","guanylate binding protein 5(GBP5)","Homo sapiens"
"115399","LRRC56","","leucine rich repeat containing 56(LRRC56)","Homo sapiens"
"115416","MALSU1","","mitochondrial assembly of ribosomal large subunit 1(MALSU1)","Homo sapiens"
"115426","UHRF2","","ubiquitin like with PHD and ring finger domains 2(UHRF2)","Homo sapiens"
"115509","ZNF689","","zinc finger protein 689(ZNF689)","Homo sapiens"
"115548","FCHO2","","FCH and mu domain containing endocytic adaptor 2(FCHO2)","Homo sapiens"
"115557","ARHGEF25","","Rho guanine nucleotide exchange factor 25(ARHGEF25)","Homo sapiens"
"115560","ZNF501","","zinc finger protein 501(ZNF501)","Homo sapiens"
"115584","SLC5A11","","solute carrier family 5 member 11(SLC5A11)","Homo sapiens"
"115650","TNFRSF13C","","TNF receptor superfamily member 13C(TNFRSF13C)","Homo sapiens"
"115653","KIR3DL3","","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3(KIR3DL3)","Homo sapiens"
"115677","NOSTRIN","","nitric oxide synthase trafficking(NOSTRIN)","Homo sapiens"
"115701","ALPK2","","alpha kinase 2(ALPK2)","Homo sapiens"
"115703","ARHGAP33","","Rho GTPase activating protein 33(ARHGAP33)","Homo sapiens"
"115704","EVI5L","","ecotropic viral integration site 5 like(EVI5L)","Homo sapiens"
"115708","TRMT61A","","tRNA methyltransferase 61A(TRMT61A)","Homo sapiens"
"115727","RASGRP4","","RAS guanyl releasing protein 4(RASGRP4)","Homo sapiens"
"115749","C12orf56","","chromosome 12 open reading frame 56(C12orf56)","Homo sapiens"
"115752","DIS3L","","DIS3 like exosome 3'-5' exoribonuclease(DIS3L)","Homo sapiens"
"115761","ARL11","","ARF like GTPase 11(ARL11)","Homo sapiens"
"115795","FANCD2OS","","FANCD2 opposite strand(FANCD2OS)","Homo sapiens"
"115817","DHRS1","","dehydrogenase/reductase 1(DHRS1)","Homo sapiens"
"115825","WDFY2","","WD repeat and FYVE domain containing 2(WDFY2)","Homo sapiens"
"115827","RAB3C","","RAB3C, member RAS oncogene family(RAB3C)","Homo sapiens"
"115861","NXNL1","","nucleoredoxin like 1(NXNL1)","Homo sapiens"
"115908","CTHRC1","","collagen triple helix repeat containing 1(CTHRC1)","Homo sapiens"
"115939","TSR3","","TSR3 ribosome maturation factor(TSR3)","Homo sapiens"
"115950","ZNF653","","zinc finger protein 653(ZNF653)","Homo sapiens"
"115992","RNF166","","ring finger protein 166(RNF166)","Homo sapiens"
"116028","RMI2","","RecQ mediated genome instability 2(RMI2)","Homo sapiens"
"116039","OSR2","","odd-skipped related transciption factor 2(OSR2)","Homo sapiens"
"116064","LRRC58","","leucine rich repeat containing 58(LRRC58)","Homo sapiens"
"116068","LYSMD3","","LysM domain containing 3(LYSMD3)","Homo sapiens"
"116071","BATF2","","basic leucine zipper ATF-like transcription factor 2(BATF2)","Homo sapiens"
"116085","SLC22A12","","solute carrier family 22 member 12(SLC22A12)","Homo sapiens"
"116092","DNTTIP1","","deoxynucleotidyltransferase terminal interacting protein 1(DNTTIP1)","Homo sapiens"
"116093","DIRC1","","disrupted in renal carcinoma 1(DIRC1)","Homo sapiens"
"116113","FOXP4","","forkhead box P4(FOXP4)","Homo sapiens"
"116115","ZNF526","","zinc finger protein 526(ZNF526)","Homo sapiens"
"116123","FMO9P","","flavin containing dimethylaniline monoxygenase 9, pseudogene(FMO9P)","Homo sapiens"
"116135","LRRC3B","","leucine rich repeat containing 3B(LRRC3B)","Homo sapiens"
"116138","KLHDC3","","kelch domain containing 3(KLHDC3)","Homo sapiens"
"116150","NUS1","","NUS1 dehydrodolichyl diphosphate synthase subunit(NUS1)","Homo sapiens"
"116151","FAM210B","","family with sequence similarity 210 member B(FAM210B)","Homo sapiens"
"116154","PHACTR3","","phosphatase and actin regulator 3(PHACTR3)","Homo sapiens"
"116159","CYYR1","","cysteine and tyrosine rich 1(CYYR1)","Homo sapiens"
"116173","CMTM5","","CKLF like MARVEL transmembrane domain containing 5(CMTM5)","Homo sapiens"
"116179","TGM7","","transglutaminase 7(TGM7)","Homo sapiens"
"116211","TM4SF19","","transmembrane 4 L six family member 19(TM4SF19)","Homo sapiens"
"116225","ZMYND19","","zinc finger MYND-type containing 19(ZMYND19)","Homo sapiens"
"116228","COX20","","cytochrome c oxidase assembly factor COX20(COX20)","Homo sapiens"
"116236","ABHD15","","abhydrolase domain containing 15(ABHD15)","Homo sapiens"
"116238","TLCD1","","TLC domain containing 1(TLCD1)","Homo sapiens"
"116254","GINM1","","glycosylated integral membrane protein 1(GINM1)","Homo sapiens"
"116255","MOGAT1","","monoacylglycerol O-acyltransferase 1(MOGAT1)","Homo sapiens"
"116285","ACSM1","","acyl-CoA synthetase medium chain family member 1(ACSM1)","Homo sapiens"
"116328","C8orf34","","chromosome 8 open reading frame 34(C8orf34)","Homo sapiens"
"116337","PANX3","","pannexin 3(PANX3)","Homo sapiens"
"116362","RBP7","","retinol binding protein 7(RBP7)","Homo sapiens"
"116369","SLC26A8","","solute carrier family 26 member 8(SLC26A8)","Homo sapiens"
"116372","LYPD1","","LY6/PLAUR domain containing 1(LYPD1)","Homo sapiens"
"116379","IL22RA2","","interleukin 22 receptor subunit alpha 2(IL22RA2)","Homo sapiens"
"116412","ZNF837","","zinc finger protein 837(ZNF837)","Homo sapiens"
"116441","TM4SF18","","transmembrane 4 L six family member 18(TM4SF18)","Homo sapiens"
"116442","RAB39B","","RAB39B, member RAS oncogene family(RAB39B)","Homo sapiens"
"116443","GRIN3A","","glutamate ionotropic receptor NMDA type subunit 3A(GRIN3A)","Homo sapiens"
"116444","GRIN3B","","glutamate ionotropic receptor NMDA type subunit 3B(GRIN3B)","Homo sapiens"
"116447","TOP1MT","","DNA topoisomerase I mitochondrial(TOP1MT)","Homo sapiens"
"116448","OLIG1","","oligodendrocyte transcription factor 1(OLIG1)","Homo sapiens"
"116449","CLNK","","cytokine dependent hematopoietic cell linker(CLNK)","Homo sapiens"
